_id,energy,energy_per_atom,formation_energy,formation_energy_per_site,band_gap,homo,lumo,fermi_level
6141fbc89cbada84a8676bcd,-1398.14178229,-7.281988449427083,0.7727177100000517,0.25757257000001726,1.8081,-0.6974,1.1107,-0.21263962
6141fbce4e27a1844a5f04d8,-1392.28927836,-7.289472661570681,3.1362216400000307,1.0454072133333436,1.1480000000000001,-0.6774,0.4706,-0.20841723
6141fbd13ac25c70a5c6ca3f,-1366.47892913,-7.230047244074075,12.44697086999986,4.148990289999953,0.35380000000000006,-0.5449,-0.1911,-0.36843028
6141fbdbbaaf234b3529054e,-1386.40215039,-7.296853423105263,5.534349609999936,1.8447832033333118,1.099,-0.6751,0.4239,-0.12967689
6141fbe531cf3ef3d4a9f1d0,-1372.38324723,-7.223069722263158,10.031652769999937,3.343884256666646,0.3521,-0.5059,-0.1538,-0.33093553
6141fbed4e27a1844a5f04da,-1392.2843452,-7.289446833507853,3.141154800000095,1.0470516000000316,1.1449,-0.6766,0.4683,-0.20733546
6141fbefee0a3fd43fb47df5,-1378.20209437,-7.21571777157068,7.701805630000081,2.5672685433333604,0.4343,-0.5333,-0.099,-0.31436327
6141fbfcbaaf234b35290550,-1386.43111833,-7.297005885947367,5.5053816700001335,1.8351272233333777,1.0392000000000001,-0.6813,0.3579,-0.1282448
6141fc154e27a1844a5f04dc,-1392.27119438,-7.28937798104712,3.154305620000059,1.0514352066666863,1.1371,-0.6734,0.4637,-0.20386519
6141fc203ac25c70a5c6ca41,-1366.54065103,-7.230373814973545,12.38524897000002,4.12841632333334,0.41600000000000004,-0.5803,-0.1643,-0.37713838
6141fc349cbada84a8676bcf,-1398.14490986,-7.282004738854167,0.7695901399999912,0.25653004666666374,1.8061,-0.6972,1.1089,-0.21245768
6141fc36baaf234b35290552,-1386.43813467,-7.297042814052632,5.49836533000007,1.8327884433333566,1.0836000000000001,-0.6911,0.3925,-0.13594964
6141fc3a4e27a1844a5f04de,-1392.25733868,-7.289305438115183,3.168161320000081,1.0560537733333604,1.1444,-0.6768,0.4676,-0.0061392
6141fc509cbada84a8676bd1,-1398.14442025,-7.282002188802083,0.7700797500001499,0.25669325000005,1.8094,-0.6977,1.1117,-0.21498152
6141fc584e27a1844a5f04e0,-1392.29257576,-7.289489925445027,3.1329242399999657,1.0443080799999886,1.1468,-0.6786,0.4682,-0.00600838
6141fc5eee0a3fd43fb47df7,-1378.17363918,-7.215568791518325,7.730260820000012,2.5767536066666707,0.3575,-0.4744,-0.1169,-0.29609255
6141fc6631cf3ef3d4a9f1d2,-1372.8389686,-7.225468255789474,9.575931399999945,3.191977133333315,0.3994,-0.5607,-0.1613,-0.3609745
6141fc6c9cbada84a8676bd3,-1398.14399007,-7.28199994828125,0.7705099300001166,0.2568366433333722,1.8083,-0.6975,1.1108,-0.21386097
6141fc764e27a1844a5f04e2,-1392.28258681,-7.289437627277487,3.1429131899999447,1.0476377299999815,1.1425,-0.6758,0.4667,-0.20276768
6141fc8531cf3ef3d4a9f1d4,-1372.38135305,-7.223059752894736,10.033546950000073,3.3445156500000244,0.41190000000000004,-0.5461,-0.1342,-0.34513368
6141fc9f3ac25c70a5c6ca43,-1366.47199141,-7.230010536560847,12.453908589999855,4.151302863333285,0.35929999999999995,-0.5375,-0.1782,-0.3588818
6141fca531cf3ef3d4a9f1d6,-1372.44605203,-7.223400273842105,9.96884797000007,3.3229493233333565,0.3478,-0.5051,-0.1573,-0.33157395
6141fcdb4e27a1844a5f04e4,-1392.28942583,-7.289473433664922,3.136074170000029,1.0453580566666762,1.1458,-0.6766,0.4692,-0.20652956
6141fce93ac25c70a5c6ca45,-1366.47974736,-7.230051573333333,12.446152640000037,4.148717546666679,0.3529,-0.5364,-0.1835,-0.36072798
6141fcf29cbada84a8676bd5,-1398.14414094,-7.2820007340625,0.7703590600001462,0.25678635333338207,1.8089,-0.6976,1.1113,-0.2119512
6141fcf631cf3ef3d4a9f1d8,-1372.35054085,-7.2228975834210525,10.064359149999973,3.3547863833333245,0.4099,-0.5445,-0.1346,-0.34133336
6141fd02ee0a3fd43fb47df9,-1378.19957583,-7.215704585497382,7.7043241700000635,2.568108056666688,0.4297,-0.5329,-0.1032,-0.316997
6141fd104e27a1844a5f04e6,-1392.29580506,-7.289506832774869,3.129694940000036,1.0432316466666787,1.1475,-0.6797,0.4678,-0.20431696
6141fd14baaf234b35290554,-1386.43096951,-7.297005102684211,5.5055304899999555,1.835176829999985,1.0866,-0.675,0.4116,-0.12665484
6141fd1531cf3ef3d4a9f1da,-1374.3174634,-7.233249807368421,8.097436600000037,2.6991455333333456,0.30169999999999997,-0.492,-0.1903,-0.34093835
6141fd1d9cbada84a8676bd7,-1398.14049705,-7.28198175546875,0.7740029500000674,0.2580009833333558,1.8082,-0.6974,1.1108,-0.21533457
6141fd2f4e27a1844a5f04e8,-1392.28741045,-7.289462881937172,3.1380895500001316,1.0460298500000438,1.1463,-0.6777,0.4686,-0.20564533
6141fd34baaf234b35290556,-1386.41812978,-7.296937525157895,5.518370219999952,1.839456739999984,1.1,-0.6798,0.4202,-0.13577386
6141fd3bee0a3fd43fb47dfb,-1378.17670886,-7.215584863141361,7.727191140000059,2.5757303800000195,0.35710000000000003,-0.4777,-0.1206,-0.29963658
6141fd54baaf234b35290558,-1386.4051747,-7.2968693405263165,5.531325299999935,1.8437750999999782,1.1019999999999999,-0.6799,0.4221,-0.13094315
6141fd58ee0a3fd43fb47dfd,-1378.17771438,-7.215590127643979,7.726185620000024,2.5753952066666748,0.3608,-0.4797,-0.1189,-0.29938291
6141fd6a31cf3ef3d4a9f1dc,-1372.37008702,-7.223000458,10.04481297999996,3.3482709933333203,0.42180000000000006,-0.5522,-0.1304,-0.34603326
6141fd6b4e27a1844a5f04ea,-1392.28897622,-7.289471079685864,3.1365237800000614,1.0455079266666871,1.1452,-0.6779,0.4673,-0.21140417
6141fd7ebaaf234b3529055a,-1386.42484403,-7.29697286331579,5.5116559699999925,1.8372186566666642,1.1059999999999999,-0.6824,0.4236,-0.12930261
6141fd803ac25c70a5c6ca47,-1366.52541117,-7.230293180793652,12.400488829999858,4.1334962766666195,0.42419999999999997,-0.588,-0.1638,-0.3808115
6141fd8931cf3ef3d4a9f1de,-1372.38338845,-7.223070465526316,10.031511550000005,3.343837183333335,0.35490000000000005,-0.5067,-0.1518,-0.33106035
6141fd89ee0a3fd43fb47dff,-1378.16821032,-7.21554036816754,7.73568967999995,2.5785632266666503,0.3534,-0.4693,-0.1159,-0.29344676
6141fd8b4e27a1844a5f04ec,-1392.28274695,-7.289438465706806,3.1427530500000103,1.0475843500000035,1.1421999999999999,-0.6756,0.4666,-0.20459732
6141fd9fbaaf234b3529055c,-1386.43728498,-7.297038342,5.499215020000065,1.833071673333355,1.0926,-0.6825,0.4101,-0.12654122
6141fdab4e27a1844a5f04ee,-1392.28668696,-7.289459094031414,3.138813040000059,1.046271013333353,1.1480000000000001,-0.6763,0.4717,-0.00960169
6141fdb59cbada84a8676bd9,-1398.14394887,-7.2819997336979165,0.770551130000058,0.25685037666668603,1.8098,-0.6978,1.112,-0.2204229
6141fdbaee0a3fd43fb47e01,-1378.17665787,-7.215584596178011,7.727242129999922,2.5757473766666408,0.35760000000000003,-0.4776,-0.12,-0.29925429
6141fdc531cf3ef3d4a9f1e0,-1372.35159471,-7.222903130052631,10.063305290000017,3.354435096666672,0.42050000000000004,-0.5521,-0.1316,-0.34139211
6141fdcb4e27a1844a5f04f0,-1392.29434049,-7.28949916486911,3.1311595100000886,1.0437198366666962,1.1371,-0.6705,0.4666,-0.20173576
6141fdcd3ac25c70a5c6ca49,-1366.47544612,-7.230028815449735,12.450453879999941,4.150151293333313,0.35309999999999997,-0.5262,-0.1731,-0.35134497
6141fdd29cbada84a8676bdb,-1398.13863444,-7.281972054375,0.7758655600000566,0.2586218533333522,1.8065,-0.6974,1.1091,-0.21773426
6141fde531cf3ef3d4a9f1e2,-1372.3215152,-7.222744816842106,10.093384799999967,3.364461599999989,0.3524,-0.5011,-0.1487,-0.32561426
6141fded4e27a1844a5f04f2,-1392.28618401,-7.28945646078534,3.1393159900001137,1.0464386633333713,1.1446,-0.677,0.4676,-0.20208962
6141fdf7baaf234b3529055e,-1386.47561658,-7.297240087263158,5.460883420000073,1.8202944733333577,0.9416,-0.6724,0.2692,-0.20122565
6141fe0dee0a3fd43fb47e03,-1378.18271846,-7.215616327015707,7.721181540000089,2.5737271800000294,0.3592,-0.4823,-0.1231,-0.30267132
6141fe0f4e27a1844a5f04f4,-1392.2897706,-7.289475238743456,3.1357293999999456,1.0452431333333152,1.1438,-0.6775,0.4663,-0.21122638
6141fe173ac25c70a5c6ca4b,-1366.58243162,-7.230594876296297,12.343468379999877,4.114489459999959,0.283,-0.5486,-0.2656,-0.407186
6141fe1c31cf3ef3d4a9f1e4,-1372.35234294,-7.222907068105263,10.062557060000017,3.3541856866666726,0.41989999999999994,-0.5498,-0.1299,-0.34101019
6141fe299cbada84a8676bdd,-1398.14145776,-7.281986759166667,0.7730422399999952,0.2576807466666651,1.8081,-0.6975,1.1106,-0.20443774
6141fe2bee0a3fd43fb47e05,-1378.17447253,-7.21557315460733,7.729427470000019,2.5764758233333396,0.35369999999999996,-0.472,-0.1183,-0.29610151
6141fe3f31cf3ef3d4a9f1e6,-1372.35204919,-7.222905522052631,10.0628508100001,3.3542836033333665,0.41969999999999996,-0.5498,-0.1301,-0.34176574
6141fe43baaf234b35290560,-1386.35900723,-7.296626353842106,5.577492769999935,1.859164256666645,0.6529,-0.6,0.0529,-0.27357564
6141fe49ee0a3fd43fb47e07,-1378.17717551,-7.215587306335079,7.726724489999924,2.5755748299999746,0.3603,-0.4801,-0.1198,-0.30010837
6141fe4f4e27a1844a5f04f6,-1392.29484352,-7.289501798534032,3.1306564799999705,1.0435521599999902,1.1461999999999999,-0.6818,0.4644,-0.01471515
6141fe5f31cf3ef3d4a9f1e8,-1372.33288699,-7.22280466836842,10.082013010000082,3.3606710033333607,0.36100000000000004,-0.5047,-0.1437,-0.3247638
6141fe64baaf234b35290562,-1386.40361675,-7.296861140789474,5.532883249999941,1.8442944166666468,1.0817999999999999,-0.6708,0.411,-0.12331193
6141fe673ac25c70a5c6ca4d,-1366.5281799,-7.23030783015873,12.397720100000015,4.132573366666672,0.4277,-0.5855,-0.1578,-0.37435193
6141fe7f31cf3ef3d4a9f1ea,-1372.35049064,-7.222897319157895,10.0644093599999,3.3548031199999664,0.42960000000000004,-0.5532,-0.1236,-0.33854138
6141fe849cbada84a8676bdf,-1398.1439828,-7.281999910416666,0.7705172000000857,0.25683906666669526,1.8096,-0.6976,1.112,-0.2162917
6141fe86baaf234b35290564,-1386.43888778,-7.297046777789474,5.4976122200000646,1.8325374066666882,1.0016,-0.6711,0.3305,-0.17234782
6141fe864e27a1844a5f04f8,-1392.28304698,-7.289440036544503,3.142453019999948,1.0474843399999827,1.1428,-0.6763,0.4665,-0.20811111
6141fea0ee0a3fd43fb47e09,-1378.2321361,-7.2158750581151825,7.671763900000087,2.5572546333333626,0.3534,-0.4783,-0.1249,-0.30035514
6141fea131cf3ef3d4a9f1ec,-1372.34328656,-7.222859402947368,10.071613439999965,3.357204479999988,0.391,-0.5421,-0.1511,-0.34444196
6141fea54e27a1844a5f04fa,-1392.29236126,-7.289488802408377,3.1331387400000494,1.0443795800000164,1.1463999999999999,-0.6765,0.4699,-0.20567297
6141fea6baaf234b35290566,-1386.46279313,-7.297172595421052,5.473706870000115,1.824568956666705,0.9416,-0.6703,0.2713,-0.20354178
6141feb33ac25c70a5c6ca4f,-1366.97157193,-7.232653819735449,11.954328069999974,3.9847760233333247,0.3954,-0.589,-0.1936,-0.39127483
6141feba9cbada84a8676be1,-1398.14451044,-7.282002658541667,0.7699895600001128,0.25666318666670423,1.81,-0.6976,1.1124,-0.21573178
6141febeee0a3fd43fb47e0b,-1378.19178197,-7.2156637799476435,7.712118030000056,2.5707060100000185,0.42310000000000003,-0.5247,-0.1016,-0.31288071
6141fec231cf3ef3d4a9f1ee,-1372.33460392,-7.222813704842106,10.080296079999925,3.3600986933333084,0.38780000000000003,-0.5442,-0.1564,-0.34781986
6141fec54e27a1844a5f04fc,-1392.2983557,-7.289520186910995,3.1271443000000545,1.0423814333333514,1.1469,-0.6801,0.4668,-0.20546654
6141fec7baaf234b35290568,-1386.42501765,-7.296973777105263,5.511482350000051,1.8371607833333503,1.1109,-0.6841,0.4268,-0.13424596
6141fed79cbada84a8676be3,-1398.14366997,-7.28199828109375,0.7708300300000701,0.2569433433333567,1.8094999999999999,-0.6977,1.1118,-0.21760432
6141feeaee0a3fd43fb47e0d,-1378.18020073,-7.2156031451832465,7.723699269999997,2.5745664233333323,0.3588,-0.4794,-0.1206,-0.3005285
6141fef04e27a1844a5f04fe,-1392.25299301,-7.2892826859162305,3.1725069900001017,1.057502330000034,1.1796,-0.6889,0.4907,-0.22938346
6141fef59cbada84a8676be5,-1398.13476652,-7.281951908958334,0.7797334800000044,0.2599111600000015,1.806,-0.6973,1.1087,-0.21641034
6141fefd31cf3ef3d4a9f1f0,-1372.3552575,-7.222922407894737,10.059642499999882,3.353214166666627,0.4112,-0.5512,-0.14,-0.34723164
6141ff0bee0a3fd43fb47e0f,-1378.23258895,-7.215877429057592,7.671311049999986,2.5571036833333287,0.3498,-0.4745,-0.1247,-0.29867992
6141ff104e27a1844a5f0500,-1392.28736653,-7.289462651989529,3.138133469999957,1.0460444899999857,1.1452,-0.6761,0.4691,-0.21142419
6141ff143ac25c70a5c6ca51,-1366.47435558,-7.230023045396826,12.451544419999891,4.150514806666631,0.349,-0.5271,-0.1781,-0.35193118
6141ff1d31cf3ef3d4a9f1f2,-1372.33707835,-7.222826728157894,10.077821650000033,3.359273883333344,0.3957,-0.5474,-0.1517,-0.34660893
6141ff304e27a1844a5f0502,-1392.29429148,-7.289498908272252,3.131208519999973,1.0437361733333244,1.1475,-0.6804,0.4671,-0.20557512
6141ff34ee0a3fd43fb47e11,-1378.19987408,-7.215706147015706,7.704025920000049,2.5680086400000164,0.4368,-0.5311,-0.0943,-0.31178016
6141ff3f31cf3ef3d4a9f1f4,-1372.35166729,-7.222903512052632,10.063232709999966,3.354410903333322,0.4111,-0.549,-0.1379,-0.34567517
6141ff4ebaaf234b3529056a,-1386.41888225,-7.2969414855263155,5.517617749999999,1.8392059166666666,1.0875,-0.6787,0.4088,-0.1316421
6141ff504e27a1844a5f0504,-1392.3023434,-7.289541064921465,3.1231566000001294,1.041052200000043,1.152,-0.6819,0.4701,-0.01371753
6141ff6031cf3ef3d4a9f1f6,-1372.41531668,-7.223238508842105,9.999583320000056,3.333194440000019,0.27740000000000004,-0.5168,-0.2394,-0.37816303
6141ff643ac25c70a5c6ca53,-1366.98789635,-7.232740192328042,11.938003649999928,3.979334549999976,0.4052,-0.601,-0.1958,-0.39837593
6141ff704e27a1844a5f0506,-1392.2991042,-7.289524105759162,3.1263957999999548,1.0421319333333183,1.1459000000000001,-0.6794,0.4665,-0.20372701
6141ff719cbada84a8676be7,-1398.14325969,-7.281996144218749,0.7712403100001666,0.2570801033333889,1.8089,-0.6975,1.1114,-0.21436871
6141ff7fbaaf234b3529056c,-1386.32696426,-7.296457706631579,5.609535739999956,1.869845246666652,0.6455,-0.5957,0.0498,-0.27298694
6141ff8031cf3ef3d4a9f1f8,-1374.31759582,-7.233250504315789,8.097304180000037,2.6991013933333456,0.30100000000000005,-0.4902,-0.1892,-0.33956162
6141ffa131cf3ef3d4a9f1fa,-1372.83573241,-7.225451223210526,9.579167589999997,3.1930558633333326,0.4,-0.5612,-0.1612,-0.36117769
6141ffa44e27a1844a5f0508,-1392.29020979,-7.28947753816754,3.1352902099999937,1.0450967366666646,1.1482999999999999,-0.6777,0.4706,-0.20615822
6141ffa59cbada84a8676be9,-1398.14331984,-7.2819964575,0.7711801600000854,0.2570600533333618,1.8097,-0.6975,1.1122,-0.20990911
6141ffb13ac25c70a5c6ca55,-1366.48738841,-7.230092002169312,12.438511589999962,4.146170529999988,0.3537,-0.547,-0.1933,-0.37063526
6141ffbeee0a3fd43fb47e13,-1378.17724411,-7.215587665497382,7.726655890000075,2.5755519633333583,0.3601,-0.4789,-0.1188,-0.29921508
6141ffc34e27a1844a5f050a,-1392.3072802,-7.2895669120418844,3.1182198000001335,1.0394066000000446,1.1384,-0.6711,0.4673,-0.20571606
6141ffc4baaf234b3529056e,-1386.47398172,-7.297231482736842,5.46251828000004,1.82083942666668,0.9433,-0.6716,0.2717,-0.20519893
6141ffc49cbada84a8676beb,-1398.14269605,-7.28199320859375,0.7718039500000486,0.25726798333334955,1.8086,-0.6977,1.1109,-0.21451744
6141ffc531cf3ef3d4a9f1fc,-1372.36142472,-7.222954866947369,10.05347527999993,3.351158426666643,0.43470000000000003,-0.5702,-0.1355,-0.35099426
6141ffdcee0a3fd43fb47e15,-1378.17905687,-7.215597156387435,7.724843129999954,2.5749477099999845,0.3583,-0.4776,-0.1193,-0.29891357
6141ffe29cbada84a8676bed,-1398.14463712,-7.282003318333333,0.7698628800001188,0.2566209600000396,1.8095,-0.6976,1.1119,-0.21599588
6141fff94e27a1844a5f050c,-1392.29059827,-7.28947957209424,3.134901730000138,1.0449672433333792,1.1446,-0.6787,0.4659,-0.20804053
614200009cbada84a8676bef,-1398.14396177,-7.281999800885416,0.7705382300000565,0.2568460766666855,1.8095,-0.6976,1.1119,-0.20501561
61420003baaf234b35290570,-1386.43392145,-7.297020639210527,5.502578549999953,1.8341928499999842,1.0378,-0.6812,0.3566,-0.13317518
6142000bee0a3fd43fb47e17,-1378.2296084,-7.2158618240837695,7.6742916000000605,2.55809720000002,0.35029999999999994,-0.4755,-0.1252,-0.2995128
6142001731cf3ef3d4a9f1fe,-1372.36394569,-7.222968135210526,10.050954309999952,3.350318103333317,0.4313,-0.5637,-0.1324,-0.34914649
614200184e27a1844a5f050e,-1392.28357667,-7.289442809790576,3.141923330000054,1.0473077766666847,1.1427,-0.6759,0.4668,-0.2001934
61420025baaf234b35290572,-1386.3610684,-7.296637202105264,5.575431600000002,1.8584772000000005,0.6527,-0.6003,0.0524,-0.27394762
61420032ee0a3fd43fb47e19,-1378.20057132,-7.215709797486911,7.703328679999913,2.5677762266666377,0.41659999999999997,-0.5262,-0.1096,-0.31852964
6142003731cf3ef3d4a9f200,-1372.36229352,-7.222959439578948,10.052606479999895,3.3508688266666318,0.4343,-0.5635,-0.1292,-0.34660772
6142003c4e27a1844a5f0510,-1392.28879455,-7.289470128534031,3.136705450000136,1.0455684833333787,1.1447,-0.6784,0.4663,-0.20289948
614200513ac25c70a5c6ca57,-1368.46378871,-7.240549146613756,10.462111289999939,3.4873704299999795,0.2954,-0.5242,-0.2288,-0.37617599
6142006fbaaf234b35290574,-1386.41615683,-7.296927141210527,5.520343169999933,1.8401143899999777,1.1101999999999999,-0.6777,0.4325,-0.12952221
614200734e27a1844a5f0512,-1392.30651455,-7.289562903403141,3.118985450000082,1.039661816666694,1.1377,-0.6707,0.467,-0.2001077
6142008731cf3ef3d4a9f202,-1372.39103506,-7.223110710842104,10.023864940000067,3.3412883133333557,0.4184,-0.5491,-0.1307,-0.34573153
6142008e9cbada84a8676bf1,-1398.14413517,-7.282000704010417,0.7703648300000623,0.2567882766666874,1.8086,-0.6977,1.1109,-0.21075919
614200944e27a1844a5f0514,-1392.28838625,-7.289467990837696,3.137113750000026,1.045704583333342,1.1444999999999999,-0.6766,0.4679,-0.20815886
614200a0ee0a3fd43fb47e1b,-1378.20166033,-7.215715499109948,7.702239669999926,2.567413223333309,0.42699999999999994,-0.5287,-0.1017,-0.31338551
614200b531cf3ef3d4a9f204,-1372.36506127,-7.222974006684211,10.04983872999992,3.3499462433333065,0.40730000000000005,-0.5479,-0.1406,-0.34393138
614200babaaf234b35290576,-1386.4023165,-7.296854297368421,5.534183499999926,1.8447278333333088,0.9581999999999999,-0.6436,0.3146,-0.17756843
614200be9cbada84a8676bf3,-1398.14455552,-7.282002893333334,0.7699444800000492,0.2566481600000164,1.8087,-0.6977,1.111,-0.21857984
614200dbbaaf234b35290578,-1386.41164943,-7.296903418052631,5.524850570000126,1.8416168566667086,1.0917,-0.6793,0.4124,-0.13329431
614200e69cbada84a8676bf5,-1398.14304025,-7.281995001302083,0.7714597500000764,0.2571532500000255,1.8062,-0.6976,1.1086,-0.2178082
614200eb3ac25c70a5c6ca59,-1366.50828241,-7.2302025524338625,12.417617589999963,4.139205863333321,0.40619999999999995,-0.5891,-0.1829,-0.38687203
614200f631cf3ef3d4a9f206,-1372.34151009,-7.222850053105263,10.07338991000006,3.3577966366666865,0.3589,-0.5133,-0.1544,-0.33492128
614201039cbada84a8676bf7,-1398.13496737,-7.281952955052083,0.7795326300001761,0.2598442100000587,1.8061,-0.6971,1.109,-0.20608335
6142010dbaaf234b3529057a,-1386.39071019,-7.296793211526316,5.5457898100000875,1.8485966033333625,1.1266,-0.687,0.4396,-0.22484161
6142011731cf3ef3d4a9f208,-1372.33479449,-7.222814707842104,10.080105510000067,3.3600351700000224,0.3923,-0.5463,-0.154,-0.34796943
6142013731cf3ef3d4a9f20a,-1372.3607227,-7.222951172105263,10.054177299999992,3.3513924333333307,0.4085,-0.5545,-0.146,-0.35139386
614201384e27a1844a5f0516,-1392.28805934,-7.289466279267016,3.1374406600000384,1.0458135533333461,1.1462,-0.677,0.4692,-0.2065421
6142013d9cbada84a8676bf9,-1398.14496129,-7.282005006718751,0.7695387100000062,0.2565129033333354,1.8065,-0.6972,1.1093,-0.21232024
61420140ee0a3fd43fb47e1d,-1378.19211943,-7.215665546753927,7.7117805699999735,2.5705935233333244,0.38459999999999994,-0.5013,-0.1167,-0.30945001
614201423ac25c70a5c6ca5b,-1366.52722677,-7.230302787142857,12.398673229999986,4.132891076666662,0.36519999999999997,-0.5408,-0.1756,-0.35971209
614201584e27a1844a5f0518,-1392.30081065,-7.289533040052356,3.1246893500001534,1.0415631166667179,1.1481,-0.6818,0.4663,-0.01215135
6142015831cf3ef3d4a9f20c,-1372.81285243,-7.225330802263158,9.602047569999968,3.2006825233333225,0.37700000000000006,-0.549,-0.172,-0.36048746
61420159baaf234b3529057c,-1386.42546687,-7.2969761414210526,5.511033129999987,1.837011043333329,1.0832,-0.6737,0.4095,-0.12888303
614201784e27a1844a5f051a,-1392.29089827,-7.28948114277487,3.1346017299999858,1.0448672433333286,1.1469,-0.6767,0.4702,-0.20277973
6142018c9cbada84a8676bfb,-1398.14133089,-7.281986098385417,0.7731691100000262,0.2577230366666754,1.8075,-0.6974,1.1101,-0.21328209
6142018fbaaf234b3529057e,-1386.42018602,-7.296948347473685,5.51631397999995,1.8387713266666499,1.1098000000000001,-0.6791,0.4307,-0.12527686
614201973ac25c70a5c6ca5d,-1366.51361301,-7.230230756666667,12.412286989999984,4.137428996666661,0.4243,-0.5986,-0.1743,-0.38739449
6142019b31cf3ef3d4a9f20e,-1373.00511275,-7.226342698684211,9.409787249999908,3.1365957499999695,0.36450000000000005,-0.511,-0.1465,-0.32874026
614201c0baaf234b35290580,-1386.42396761,-7.2969682505789475,5.512532389999933,1.8375107966666444,1.1102,-0.6783,0.4319,-0.12657568
614201c54e27a1844a5f051c,-1392.26854729,-7.289364121937173,3.1569527100000414,1.0523175700000138,1.1379000000000001,-0.6729,0.465,-0.20917108
614201cf9cbada84a8676bfd,-1398.14288831,-7.281994209947917,0.7716116900000998,0.2572038966666999,1.8098,-0.6976,1.1122,-0.21432164
614201d7ee0a3fd43fb47e1f,-1378.23025104,-7.215865188691099,7.673648960000037,2.557882986666679,0.34809999999999997,-0.473,-0.1249,-0.29792178
614201e131cf3ef3d4a9f210,-1372.3426569,-7.222856088947369,10.072243099999923,3.357414366666641,0.39390000000000003,-0.5461,-0.1522,-0.34665729
614201e1baaf234b35290582,-1386.43553533,-7.29702913331579,5.50096467000003,1.83365489000001,1.0949,-0.6839,0.411,-0.12895666
614201e54e27a1844a5f051e,-1392.26762251,-7.2893592801570675,3.1578774900001463,1.0526258300000488,1.137,-0.6719,0.4651,-0.00182531
614201e53ac25c70a5c6ca5f,-1366.50221751,-7.230170463015873,12.42368248999992,4.14122749666664,0.42679999999999996,-0.591,-0.1642,-0.37946151
614201ed9cbada84a8676bff,-1398.14032111,-7.281980839114584,0.7741788900000302,0.25805963000001003,1.8086,-0.6975,1.1111,-0.21682474
614202289cbada84a8676c01,-1398.14417027,-7.282000886822916,0.770329730000185,0.2567765766667283,1.8097,-0.6977,1.112,-0.21453032
6142022931cf3ef3d4a9f212,-1372.3375449,-7.222829183684211,10.077355099999977,3.359118366666659,0.38849999999999996,-0.5406,-0.1521,-0.34416455
614202353ac25c70a5c6ca61,-1366.52533277,-7.230292765978836,12.400567229999979,4.133522409999993,0.3551,-0.5422,-0.1871,-0.36527633
614202494e27a1844a5f0520,-1392.28348343,-7.289442321623036,3.1420165700001235,1.047338856666708,1.1419000000000001,-0.676,0.4659,-0.20892259
6142024dee0a3fd43fb47e21,-1378.17774315,-7.215590278272251,7.726156850000052,2.575385616666684,0.36010000000000003,-0.4827,-0.1226,-0.30269655
6142025c9cbada84a8676c03,-1398.14104928,-7.281984631666667,0.773450720000028,0.257816906666676,1.8074000000000001,-0.6975,1.1099,-0.20975136
61420264baaf234b35290584,-1386.39311363,-7.296805861210526,5.5433863700000074,1.8477954566666692,0.9570000000000001,-0.6428,0.3142,-0.1811311
6142026b4e27a1844a5f0522,-1392.29079503,-7.289480602251309,3.13470497000003,1.0449016566666767,1.1476,-0.6758,0.4718,-0.20716432
6142028831cf3ef3d4a9f214,-1372.34690188,-7.222878430947368,10.067998120000084,3.3559993733333613,0.38360000000000005,-0.5421,-0.1585,-0.34770257
6142029e9cbada84a8676c05,-1398.14506294,-7.282005536145832,0.7694370600002003,0.2564790200000668,1.8094000000000001,-0.6973,1.1121,-0.2147694
614202a44e27a1844a5f0524,-1392.29357242,-7.289495143560209,3.131927580000138,1.043975860000046,1.15,-0.6787,0.4713,-0.21087861
614202a931cf3ef3d4a9f216,-1372.35390255,-7.222915276578947,10.060997450000059,3.353665816666686,0.42169999999999996,-0.5539,-0.1322,-0.34430104
614202bc3ac25c70a5c6ca63,-1366.50608321,-7.230190916455027,12.419816789999913,4.139938929999971,0.3417,-0.5191,-0.1774,-0.34847282
614202c44e27a1844a5f0526,-1392.28531866,-7.289451930157068,3.1401813400000265,1.0467271133333422,1.1444999999999999,-0.6769,0.4676,-0.20522979
614202ca31cf3ef3d4a9f218,-1372.40453627,-7.223181769842106,10.010363729999881,3.3367879099999604,0.2914,-0.5172,-0.2258,-0.3717585
614202cc9cbada84a8676c07,-1398.14301424,-7.281994865833333,0.7714857600001324,0.2571619200000441,1.809,-0.6976,1.1114,-0.21559878
614202e34e27a1844a5f0528,-1392.2597869,-7.289318256020943,3.165713099999948,1.0552376999999826,1.1823000000000001,-0.6915,0.4908,-0.214378
614202ea9cbada84a8676c09,-1398.14368202,-7.281998343854166,0.7708179800001744,0.2569393266667248,1.8078,-0.6974,1.1104,-0.21371054
614202eb31cf3ef3d4a9f21a,-1372.35224202,-7.222906536947368,10.06265798000004,3.35421932666668,0.41569999999999996,-0.5549,-0.1392,-0.34853762
614203024e27a1844a5f052a,-1392.29240224,-7.28948901696335,3.133097760000055,1.0443659200000184,1.1461999999999999,-0.6777,0.4685,-0.20471095
6142031a31cf3ef3d4a9f21c,-1372.36036229,-7.222949275210526,10.054537709999977,3.351512569999992,0.42010000000000003,-0.554,-0.1339,-0.34549871
6142031bee0a3fd43fb47e23,-1378.36496193,-7.2165704813089,7.538938070000086,2.5129793566666954,0.2754,-0.4002,-0.1248,-0.26301561
6142031d9cbada84a8676c0b,-1398.14245957,-7.281991976927084,0.772040430000061,0.2573468100000203,1.8084,-0.6975,1.1109,-0.21359817
